"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","salary","Status"
"5803",0.6,0.66,4,132,4,0,0,"1","Working"
"5806",0.9,0.77,4,273,2,0,0,"0","Working"
"5808",0.5,0.75,3,204,2,0,0,"2","Working"
"5809",0.66,0.65,3,196,3,1,0,"0","Working"
"5810",0.44,0.37,2,219,2,0,0,"0","Working"
"5811",0.95,0.67,4,261,3,0,0,"0","Working"
"5812",0.9,0.65,3,254,2,0,0,"2","Working"
"5813",0.27,0.48,4,185,2,0,0,"0","Working"
"5814",0.51,0.74,6,98,3,0,0,"0","Working"
"5815",0.68,0.76,3,260,4,0,0,"0","Working"
"5816",0.97,0.93,5,137,2,1,0,"0","Working"
"5817",0.91,0.75,4,159,3,1,0,"0","Working"
"5818",0.76,0.88,5,265,4,0,0,"0","Working"
"5819",0.88,0.61,4,177,4,1,0,"0","Working"
"5820",0.83,0.73,4,247,2,0,0,"1","Working"
"5821",0.78,0.54,3,161,3,0,0,"1","Working"
"5822",0.52,0.38,2,103,3,0,0,"1","Working"
"5823",0.63,0.49,4,151,3,0,0,"1","Working"
"5824",0.9,0.74,3,193,3,0,0,"1","Working"
"5825",0.48,0.58,3,194,3,0,0,"1","Working"
"5826",0.7,0.6,5,208,3,0,0,"1","Working"
"5827",0.68,0.66,4,229,3,0,0,"1","Working"
"5829",0.77,0.5,3,141,3,0,0,"1","Working"
"5831",0.87,0.48,4,264,3,0,0,"1","Working"
"5832",0.65,0.98,3,252,2,0,0,"2","Working"
"5833",0.62,0.7,2,134,3,0,0,"0","Working"
"5834",0.53,0.51,3,274,2,1,0,"1","Working"
"5835",0.59,0.39,5,200,4,0,0,"1","Working"
"5836",0.87,0.72,2,154,3,0,0,"1","Working"
"5837",0.47,0.53,3,111,4,0,0,"1","Working"
"5838",0.96,0.81,3,247,3,0,0,"0","Working"
"5839",0.79,0.74,3,169,3,0,0,"0","Working"
"5840",0.84,0.6,3,250,3,1,0,"0","Working"
"5841",0.68,0.49,3,178,3,1,0,"0","Working"
"5842",0.86,0.66,4,251,3,0,0,"0","Working"
"5843",0.73,0.98,5,272,2,0,0,"0","Working"
"5844",0.9,0.67,2,229,4,0,0,"0","Working"
"5845",0.63,0.64,3,180,3,0,0,"0","Working"
"5849",0.51,0.86,4,260,3,1,0,"0","Working"
"5850",0.77,0.91,4,161,3,0,0,"0","Working"
"5851",0.48,0.51,3,136,3,0,0,"0","Working"
"5853",0.83,0.86,4,98,4,0,0,"0","Working"
"5854",0.61,0.73,5,156,4,0,0,"0","Working"
"5855",0.97,0.89,4,248,2,0,0,"0","Working"
"5856",0.5,0.81,3,170,2,0,0,"0","Working"
"5858",0.58,0.38,4,203,5,0,0,"0","Working"
"5859",0.59,0.72,3,182,3,0,0,"1","Working"
"5860",0.77,0.83,3,175,3,0,1,"1","Working"
"5861",0.78,0.4,4,145,5,1,1,"1","Working"
"5862",0.6,0.96,4,220,3,1,1,"1","Working"
"5863",0.53,0.77,4,259,2,1,1,"1","Working"
"5864",0.73,0.69,3,228,2,0,1,"1","Working"
"5865",0.76,0.94,3,189,3,0,0,"1","Working"
"5867",0.2,0.98,3,180,6,0,0,"1","Working"
"5868",0.5,0.77,4,180,3,0,0,"1","Working"
"5871",0.26,0.69,5,213,2,0,0,"2","Working"
"5872",0.8,0.72,4,173,3,0,0,"0","Working"
"5873",0.43,0.71,3,186,2,0,0,"1","Working"
"5875",0.63,0.75,4,175,4,0,0,"1","Working"
"5876",0.58,0.48,3,135,3,1,0,"1","Working"
"5877",0.2,0.42,4,256,5,0,0,"0","Working"
"5878",0.62,0.71,4,268,3,0,0,"0","Working"
"5879",0.91,0.94,5,159,3,0,0,"0","Working"
"5880",0.66,0.91,3,191,4,0,0,"0","Working"
"5881",0.53,0.81,3,275,2,0,0,"0","Working"
"5882",0.52,0.98,5,217,2,1,0,"0","Working"
"5883",1,0.88,6,201,4,0,0,"0","Working"
"5884",0.73,0.67,4,205,3,0,0,"0","Working"
"5886",0.5,0.95,5,137,3,0,0,"0","Working"
"5887",0.94,0.59,4,241,2,0,0,"0","Working"
"5888",0.48,0.86,5,198,4,0,0,"0","Working"
"5889",0.67,0.87,5,254,2,0,0,"0","Working"
"5890",0.73,0.94,4,262,3,0,0,"0","Working"
"5891",0.63,0.71,4,244,2,0,0,"0","Working"
"5892",0.84,0.84,4,266,3,0,0,"0","Working"
"5893",0.2,0.94,6,191,5,0,0,"0","Working"
"5895",0.55,0.54,3,233,2,0,0,"0","Working"
"5896",0.8,0.55,4,178,2,1,0,"0","Working"
"5897",0.64,0.91,3,165,3,1,0,"0","Working"
"5898",0.59,0.97,5,179,6,0,0,"1","Working"
"5900",0.75,0.76,3,269,2,1,0,"1","Working"
"5901",0.69,0.74,5,227,2,0,0,"1","Working"
"5902",0.82,0.93,3,247,3,0,0,"1","Working"
"5903",0.88,0.85,3,220,3,0,0,"1","Working"
"5904",0.89,0.91,3,233,2,0,0,"1","Working"
"5905",1,0.79,5,171,5,0,0,"1","Working"
"5907",0.76,0.92,3,176,2,0,0,"1","Working"
"5909",0.58,0.86,4,168,2,0,0,"1","Working"
"5910",0.73,0.93,3,205,3,0,0,"2","Working"
"5911",1,0.73,5,189,3,1,0,"0","Working"
"5912",0.18,0.9,4,282,4,0,0,"1","Working"
"5913",0.47,0.46,2,152,2,0,0,"1","Working"
"5914",0.92,0.64,4,217,4,0,0,"1","Working"
"5915",0.51,0.5,4,130,3,0,0,"1","Working"
"5916",0.81,0.62,4,153,4,0,0,"0","Working"
"5917",0.52,0.57,3,270,3,0,0,"0","Working"
"5918",0.95,0.96,3,220,3,0,0,"0","Working"
"5919",0.93,0.64,4,253,3,0,0,"0","Working"
"5920",0.98,0.67,4,209,6,0,0,"0","Working"
"5922",0.99,0.73,4,240,4,0,0,"0","Working"
"5923",0.64,0.9,5,266,3,0,0,"0","Working"
"5924",0.54,0.44,3,153,2,0,0,"0","Working"
"5926",0.55,0.98,4,185,2,1,0,"0","Working"
"5927",0.18,0.81,4,147,4,0,0,"0","Working"
"5928",0.56,0.81,4,188,3,1,0,"0","Working"
"5929",0.92,0.67,2,252,2,0,0,"0","Working"
"5930",0.99,0.75,4,163,2,0,0,"0","Working"
"5931",0.77,0.85,4,189,2,0,0,"0","Working"
"5933",0.98,0.58,3,183,3,0,0,"0","Working"
"5934",0.18,0.54,6,209,5,1,0,"0","Working"
"5935",0.8,0.82,4,271,4,0,0,"0","Working"
"5936",0.81,0.77,5,251,2,0,0,"0","Working"
"5937",0.13,0.61,5,198,5,0,0,"1","Working"
"5938",0.58,0.97,3,274,4,1,1,"1","Working"
"5939",0.75,0.63,4,209,3,0,1,"1","Working"
"5940",0.8,0.94,4,271,4,0,1,"1","Working"
"5941",0.78,0.6,4,143,2,0,1,"1","Working"
"5942",0.92,0.6,5,236,3,1,1,"1","Working"
"5943",0.85,0.98,5,222,3,0,1,"1","Working"
"5944",0.52,0.63,3,233,3,0,1,"1","Working"
"5945",0.95,0.84,3,270,3,1,1,"1","Working"
"5946",0.81,0.92,5,258,3,0,1,"1","Working"
"5947",0.16,0.82,6,202,4,1,1,"1","Working"
"5948",0.91,0.74,3,150,2,0,0,"1","Working"
"5950",0.24,0.42,5,210,5,0,0,"0","Working"
"5952",0.94,0.73,3,196,3,0,0,"1","Working"
"5954",0.49,0.67,3,140,2,0,0,"1","Working"
"5955",0.93,0.9,4,256,4,0,0,"0","Working"
"5956",0.92,0.66,4,113,3,0,0,"0","Working"
"5957",0.19,0.94,4,196,5,0,0,"0","Working"
"5958",0.66,0.76,3,170,3,0,0,"0","Working"
"5959",0.16,0.94,4,261,6,0,0,"0","Working"
"5960",0.83,0.99,5,132,3,0,0,"0","Working"
"5961",0.69,0.53,3,153,3,0,0,"0","Working"
"5962",0.82,0.53,3,147,3,1,0,"0","Working"
"5964",0.31,0.42,4,108,4,0,0,"0","Working"
"5966",0.94,0.52,5,133,3,0,0,"0","Working"
"5968",0.6,0.6,4,147,3,0,0,"0","Working"
"5970",0.66,0.89,4,169,4,0,0,"0","Working"
"5971",0.87,0.87,4,144,3,0,0,"0","Working"
"5972",0.2,0.99,5,151,3,1,0,"0","Working"
"5975",0.48,0.61,3,251,3,0,0,"1","Working"
"5976",0.8,0.8,4,263,4,0,0,"1","Working"
"5977",0.89,0.74,5,260,6,0,0,"1","Working"
"5978",0.67,0.63,3,227,3,0,0,"1","Working"
"5979",0.37,0.86,6,260,3,0,0,"1","Working"
"5980",0.93,0.61,5,158,3,0,0,"1","Working"
"5982",0.16,0.61,4,171,6,0,0,"1","Working"
"5983",0.81,0.55,3,199,2,1,0,"1","Working"
"5984",0.97,0.63,5,258,2,0,0,"1","Working"
"5985",0.77,0.59,4,273,2,0,0,"2","Working"
"5986",0.75,0.78,2,259,3,0,0,"0","Working"
"5987",0.88,0.82,3,265,3,0,0,"1","Working"
"5989",0.99,0.99,4,163,4,0,0,"1","Working"
"5991",0.89,0.71,4,190,3,0,0,"0","Working"
"5992",0.54,0.73,3,157,3,0,0,"0","Working"
"5993",0.32,0.86,4,266,4,0,0,"0","Working"
"5997",0.65,0.76,2,170,5,0,0,"0","Working"
"5998",0.8,0.71,4,161,4,0,0,"0","Working"
"5999",0.61,0.86,3,239,3,0,0,"0","Working"
"6000",0.67,0.49,3,224,3,0,0,"0","Working"
"6001",0.63,0.57,3,242,3,0,0,"0","Working"
"6002",0.51,0.58,4,140,2,1,0,"0","Working"
"6003",0.82,0.59,5,170,3,0,0,"0","Working"
"6005",0.49,0.6,2,113,5,0,0,"0","Working"
"6006",0.7,0.59,3,138,3,0,0,"0","Working"
"6007",0.13,0.5,3,137,5,0,0,"0","Working"
"6008",0.83,0.52,5,217,3,0,0,"0","Working"
"6009",0.83,0.91,3,155,3,0,0,"0","Working"
"6010",0.19,0.83,5,280,4,0,0,"0","Working"
"6011",0.8,0.81,5,248,2,1,0,"0","Working"
"6013",0.92,0.99,3,176,8,0,0,"1","Working"
"6015",0.62,0.91,3,269,8,0,0,"1","Working"
"6017",0.95,0.74,5,243,6,0,0,"1","Working"
"6019",0.52,0.89,3,188,6,0,0,"1","Working"
"6020",0.64,0.56,3,257,6,0,0,"1","Working"
"6021",0.62,0.79,4,268,6,0,0,"1","Working"
"6022",0.73,0.88,5,233,4,1,0,"1","Working"
"6023",0.32,0.86,4,214,5,0,0,"1","Working"
"6024",0.78,0.96,2,285,3,0,0,"2","Working"
"6026",0.56,0.92,4,224,3,0,0,"1","Working"
"6027",0.96,0.89,3,142,4,0,0,"1","Working"
"6028",0.79,0.82,4,220,3,0,0,"1","Working"
"6032",0.57,0.72,4,214,2,1,0,"0","Working"
"6033",0.86,0.87,5,171,2,0,0,"0","Working"
"6034",0.52,0.59,5,150,2,0,0,"0","Working"
"6035",0.73,0.61,4,260,2,1,0,"0","Working"
"6036",0.78,0.63,5,259,3,0,0,"0","Working"
"6037",0.95,0.63,3,153,2,0,0,"0","Working"
"6039",0.83,0.52,2,149,2,1,0,"0","Working"
"6040",0.48,1,4,261,3,0,0,"0","Working"
"6041",0.3,0.58,2,189,4,1,0,"0","Working"
"6042",0.72,0.85,5,237,4,0,0,"0","Working"
"6043",0.61,0.52,3,224,3,0,0,"0","Working"
"6044",0.31,0.87,6,240,3,1,0,"0","Working"
"6045",0.62,0.81,3,245,2,1,0,"0","Working"
"6046",0.48,0.49,3,268,3,0,0,"0","Working"
"6047",0.97,0.89,4,208,2,1,0,"0","Working"
"6048",0.61,0.83,4,153,2,0,0,"0","Working"
"6049",0.93,0.99,3,169,3,0,0,"0","Working"
"6050",0.89,0.39,5,218,2,0,0,"0","Working"
"6051",0.95,0.9,3,155,3,0,0,"1","Working"
"6052",0.36,0.44,5,155,3,0,0,"1","Working"
"6054",0.65,0.83,4,251,2,0,0,"1","Working"
"6055",0.72,0.54,4,219,2,0,0,"1","Working"
"6056",0.51,0.56,4,198,2,1,0,"1","Working"
"6057",0.54,0.53,4,158,2,0,0,"1","Working"
"6059",0.59,0.54,4,178,2,0,0,"1","Working"
"6061",0.15,0.91,5,230,3,0,0,"1","Working"
"6062",0.95,0.53,3,174,3,0,0,"1","Working"
"6064",0.68,0.97,3,174,2,0,0,"0","Working"
"6065",0.7,0.76,4,173,2,0,0,"1","Working"
"6066",0.9,0.73,2,203,4,0,0,"1","Working"
"6068",0.8,0.86,3,203,3,0,0,"1","Working"
"6069",0.59,0.53,5,169,3,0,0,"0","Working"
"6070",0.43,0.96,3,109,6,0,0,"0","Working"
"6072",0.51,0.62,4,185,3,0,0,"0","Working"
"6074",0.14,0.56,5,259,4,1,0,"0","Working"
"6075",0.86,0.91,4,253,3,0,0,"0","Working"
"6076",0.97,0.5,3,216,3,0,0,"0","Working"
"6077",1,0.86,2,264,3,0,0,"1","Working"
"6079",0.9,0.93,3,209,3,0,0,"1","Working"
"6081",0.59,0.48,3,197,3,0,0,"1","Working"
"6082",0.97,0.57,4,150,2,0,0,"1","Working"
"6083",0.69,0.88,3,164,10,0,0,"1","Working"
"6084",0.73,0.84,3,216,8,0,0,"1","Working"
"6086",0.94,0.49,4,176,8,0,0,"1","Working"
"6087",0.74,0.73,3,156,8,0,0,"1","Working"
"6088",0.65,0.63,4,143,8,0,0,"1","Working"
"6089",0.93,0.94,4,233,6,0,0,"1","Working"
"6090",0.57,0.67,3,138,6,1,0,"1","Working"
"6091",0.9,0.49,3,259,6,0,0,"1","Working"
"6092",0.55,0.86,4,169,6,0,0,"1","Working"
"6093",0.59,0.73,3,172,6,0,0,"1","Working"
"6095",0.87,0.52,4,140,3,0,0,"1","Working"
"6098",0.45,0.63,5,111,5,0,0,"1","Working"
"6100",0.87,0.92,4,263,3,0,0,"1","Working"
"6101",0.29,0.38,5,191,5,0,0,"1","Working"
"6102",0.57,0.64,3,188,3,0,0,"1","Working"
"6104",0.61,0.9,2,142,3,0,0,"2","Working"
"6105",0.96,0.85,4,247,3,0,0,"2","Working"
"6106",0.16,0.61,6,269,2,0,0,"2","Working"
"6110",0.37,0.49,3,177,3,0,0,"2","Working"
"6112",0.87,0.6,5,165,2,1,0,"2","Working"
"6113",0.95,0.8,3,225,2,0,0,"2","Working"
"6114",0.84,0.63,3,121,3,1,0,"0","Working"
"6115",0.44,0.51,2,219,4,0,0,"0","Working"
"6116",0.94,0.73,4,204,2,0,0,"0","Working"
"6118",0.75,0.51,2,215,2,1,0,"0","Working"
"6119",0.76,0.67,5,243,3,0,0,"0","Working"
"6120",0.13,0.97,4,162,6,0,0,"0","Working"
"6122",0.45,0.55,4,206,2,0,0,"0","Working"
"6125",0.68,0.89,5,218,5,0,0,"0","Working"
"6127",1,0.77,5,269,3,0,0,"0","Working"
"6128",0.99,0.86,3,167,2,0,0,"0","Working"
"6130",0.54,0.83,4,201,8,1,0,"1","Working"
"6131",0.25,0.9,6,229,8,0,0,"1","Working"
"6133",0.96,0.84,3,147,8,0,0,"1","Working"
"6134",0.8,0.9,4,211,8,0,0,"1","Working"
"6135",0.82,0.87,5,145,6,0,0,"1","Working"
"6137",0.43,0.74,4,129,6,0,0,"1","Working"
"6138",0.62,0.84,3,270,6,0,0,"1","Working"
"6139",0.75,0.85,3,250,6,0,0,"1","Working"
"6140",0.56,0.48,5,192,2,1,0,"1","Working"
"6141",0.88,0.91,4,233,4,0,0,"2","Working"
"6143",0.75,0.93,3,247,2,0,0,"2","Working"
"6144",0.74,1,4,192,4,0,0,"2","Working"
"6146",0.87,0.55,4,197,3,0,0,"2","Working"
"6147",0.13,0.9,5,264,6,0,0,"2","Working"
"6148",0.33,0.64,2,274,3,1,0,"2","Working"
"6149",0.89,0.97,4,147,2,0,0,"0","Working"
"6151",0.95,0.61,3,224,2,1,0,"0","Working"
"6153",0.72,0.53,3,179,3,0,0,"0","Working"
"6154",0.28,0.44,4,170,2,0,0,"0","Working"
"6155",0.54,0.61,4,118,5,0,0,"0","Working"
"6158",0.37,0.69,2,146,3,0,0,"1","Working"
"6159",0.77,0.87,3,275,4,1,0,"1","Working"
"6160",0.7,0.88,4,180,2,0,0,"1","Working"
"6161",0.8,0.74,3,228,3,0,0,"1","Working"
"6163",0.69,0.55,3,172,2,0,0,"1","Working"
"6164",0.6,0.62,5,274,3,0,0,"1","Working"
"6165",0.74,0.64,3,136,2,0,0,"1","Working"
"6166",0.69,0.82,4,252,3,1,0,"1","Working"
"6167",0.78,0.89,4,137,3,0,0,"1","Working"
"6168",0.77,0.75,4,191,3,0,0,"1","Working"
"6172",0.55,0.96,3,194,3,0,0,"1","Working"
"6173",0.17,0.36,6,191,2,0,0,"1","Working"
"6174",0.77,0.83,5,216,4,0,0,"1","Working"
"6175",0.93,0.98,3,241,3,0,0,"1","Working"
"6177",0.67,0.52,4,207,3,0,0,"1","Working"
"6179",0.61,0.97,6,286,4,0,0,"1","Working"
"6180",0.57,0.39,4,132,3,0,0,"2","Working"
"6181",0.65,1,4,229,4,0,0,"0","Working"
"6182",0.85,0.81,4,260,3,0,0,"1","Working"
"6183",0.61,0.96,3,214,2,0,0,"1","Working"
"6184",0.65,0.9,6,217,4,1,1,"1","Working"
"6186",0.37,0.41,2,113,3,0,1,"1","Working"
"6188",0.82,0.91,5,271,2,0,1,"1","Working"
"6189",0.84,0.75,4,135,3,0,1,"1","Working"
"6191",0.8,0.75,4,224,3,0,1,"1","Working"
"6192",0.49,0.91,4,134,4,0,0,"0","Working"
"6193",0.79,0.82,5,158,2,0,0,"0","Working"
"6195",0.28,0.89,4,97,6,0,0,"0","Working"
"6197",0.91,0.6,4,235,4,1,0,"0","Working"
"6198",0.75,0.6,4,186,10,1,0,"0","Working"
"6199",0.61,0.89,3,242,10,0,0,"2","Working"
"6200",0.47,0.79,3,284,10,0,0,"0","Working"
"6201",0.22,0.7,2,274,10,0,0,"2","Working"
"6202",0.5,0.48,4,130,10,0,0,"2","Working"
"6203",0.56,0.87,3,146,10,0,0,"0","Working"
"6204",0.84,0.85,4,207,10,0,0,"0","Working"
"6205",0.69,0.72,4,210,2,1,0,"2","Working"
"6206",0.53,0.64,3,143,2,0,0,"0","Working"
"6208",0.48,0.71,2,162,3,1,0,"2","Working"
"6209",0.94,0.51,3,242,3,0,0,"1","Working"
"6210",0.77,0.89,4,153,7,0,0,"1","Working"
"6211",1,0.72,5,194,7,1,0,"1","Working"
"6212",0.49,0.65,4,233,7,0,0,"1","Working"
"6213",0.93,0.73,4,283,7,0,0,"2","Working"
"6215",0.6,0.54,4,182,6,0,0,"1","Working"
"6217",0.97,0.55,5,212,6,0,0,"2","Working"
"6219",0.5,1,5,264,8,0,1,"2","Working"
"6220",0.52,0.84,3,261,8,0,1,"0","Working"
"6221",0.5,0.71,4,163,8,0,1,"1","Working"
"6222",0.55,0.4,3,139,8,0,1,"1","Working"
"6224",0.48,0.42,2,275,6,1,1,"1","Working"
"6225",0.51,0.39,5,132,6,1,1,"0","Working"
"6226",0.96,0.48,3,202,6,0,0,"0","Working"
"6227",0.97,0.84,4,177,6,0,0,"0","Working"
"6229",0.71,0.54,4,188,6,0,0,"0","Working"
"6230",0.82,0.49,5,203,6,0,0,"0","Working"
"6231",0.57,1,4,227,10,0,0,"0","Working"
"6232",0.48,0.93,3,150,10,0,0,"0","Working"
"6233",0.71,0.64,3,267,3,0,0,"0","Working"
"6235",0.99,0.84,4,142,10,0,0,"2","Working"
"6236",0.79,0.83,3,126,10,1,0,"0","Working"
"6237",0.65,0.85,4,201,10,0,0,"0","Working"
"6238",0.7,0.85,4,142,2,0,0,"0","Working"
"6239",0.99,0.94,4,167,4,0,0,"0","Working"
"6240",0.65,0.62,4,258,2,0,0,"2","Working"
"6241",0.92,0.85,3,207,2,0,0,"0","Working"
"6242",0.24,0.5,4,282,4,1,0,"0","Working"
"6243",0.39,0.89,3,188,5,0,0,"0","Working"
"6244",0.82,0.85,3,214,2,0,0,"2","Working"
"6246",0.62,0.79,3,259,3,0,0,"1","Working"
"6247",0.6,0.61,5,191,2,1,0,"2","Working"
"6248",0.49,0.57,3,192,3,0,0,"1","Working"
"6249",0.82,0.82,3,164,3,0,0,"2","Working"
"6250",0.48,0.81,4,149,2,0,0,"1","Working"
"6251",0.69,0.56,4,149,3,0,0,"1","Working"
"6252",0.4,0.89,2,165,3,0,0,"1","Working"
"6253",0.72,0.8,3,222,3,0,0,"1","Working"
"6254",0.75,0.84,5,222,3,1,0,"1","Working"
"6255",0.5,0.77,3,265,3,0,0,"1","Working"
"6257",0.76,0.45,4,147,2,0,0,"1","Working"
"6258",0.94,0.52,3,273,3,0,0,"2","Working"
"6260",0.99,0.66,3,181,2,0,0,"1","Working"
"6261",0.67,0.64,3,198,2,1,0,"1","Working"
"6263",0.76,0.77,4,169,10,0,0,"1","Working"
"6264",0.55,0.64,4,201,10,1,0,"1","Working"
"6265",0.74,0.6,4,274,10,1,0,"1","Working"
"6266",0.81,0.85,4,134,10,1,0,"1","Working"
"6267",0.98,0.67,3,190,10,0,0,"1","Working"
"6269",0.58,0.91,3,154,10,0,0,"2","Working"
"6270",0.18,0.75,3,142,2,0,0,"0","Working"
"6271",0.57,0.67,5,235,2,0,0,"0","Working"
"6272",0.7,0.62,3,110,3,0,0,"0","Working"
"6273",0.49,0.77,3,211,3,0,0,"2","Working"
"6274",0.7,0.56,4,214,3,0,1,"1","Working"
"6275",0.16,0.93,5,210,7,0,1,"1","Working"
"6276",0.58,0.59,3,207,7,0,1,"1","Working"
"6278",0.51,0.55,2,102,7,0,1,"1","Working"
"6279",0.48,0.84,4,186,7,0,1,"1","Working"
"6282",0.33,0.65,3,172,10,0,1,"2","Working"
"6284",0.38,0.53,2,157,3,0,0,"0","left"
"6285",0.8,0.86,5,262,6,0,0,"1","left"
"6286",0.11,0.88,7,272,4,0,0,"1","left"
"6287",0.72,0.87,5,223,5,0,0,"0","left"
"6288",0.37,0.52,2,159,3,0,0,"0","left"
"6289",0.41,0.5,2,153,3,0,0,"0","left"
"6290",0.1,0.77,6,247,4,0,0,"0","left"
"6291",0.92,0.85,5,259,5,0,0,"0","left"
"6292",0.89,1,5,224,5,0,0,"0","left"
"6293",0.42,0.53,2,142,3,0,0,"0","left"
"6294",0.45,0.54,2,135,3,0,0,"0","left"
"6295",0.11,0.81,6,305,4,0,0,"0","left"
"6296",0.84,0.92,4,234,5,0,0,"0","left"
"6298",0.36,0.56,2,137,3,0,0,"0","left"
"6299",0.38,0.54,2,143,3,0,0,"0","left"
"6300",0.45,0.47,2,160,3,0,0,"0","left"
"6301",0.78,0.99,4,255,6,0,0,"0","left"
"6302",0.45,0.51,2,160,3,1,1,"0","left"
"6304",0.11,0.83,6,282,4,0,0,"0","left"
"6305",0.38,0.55,2,147,3,0,0,"0","left"
"6306",0.09,0.95,6,304,4,0,0,"0","left"
"6308",0.4,0.53,2,158,3,0,0,"0","left"
"6311",0.4,0.49,2,135,3,0,0,"0","left"
"6312",0.41,0.46,2,128,3,0,0,"0","left"
"6313",0.38,0.5,2,132,3,0,0,"0","left"
"6314",0.09,0.62,6,294,4,0,0,"0","left"
"6316",0.4,0.51,2,145,3,0,0,"0","left"
"6317",0.45,0.55,2,140,3,0,0,"0","left"
"6318",0.84,0.87,4,246,6,0,0,"0","left"
"6319",0.1,0.94,6,255,4,0,0,"0","left"
"6320",0.38,0.46,2,137,3,0,0,"0","left"
"6321",0.45,0.5,2,126,3,0,0,"0","left"
"6322",0.11,0.89,6,306,4,0,0,"0","left"
"6324",0.87,0.88,5,269,5,0,0,"0","left"
"6325",0.45,0.48,2,158,3,0,0,"0","left"
"6326",0.4,0.46,2,127,3,0,0,"0","left"
"6328",0.09,0.89,6,276,4,0,0,"0","left"
"6330",0.4,0.55,2,147,3,0,0,"0","left"
"6332",0.4,0.54,2,148,3,0,0,"0","left"
"6333",0.43,0.47,2,147,3,0,0,"0","left"
"6334",0.13,0.78,6,152,2,0,0,"0","left"
"6336",0.38,0.55,2,134,3,0,0,"0","left"
"6337",0.39,0.54,2,132,3,0,0,"0","left"
"6338",0.1,0.92,7,307,4,0,0,"0","left"
"6339",0.37,0.46,2,140,3,0,0,"0","left"
"6340",0.11,0.94,7,255,4,0,0,"0","left"
"6342",0.38,0.54,2,128,3,0,0,"0","left"
"6343",0.85,1,4,225,5,0,0,"0","left"
"6344",0.85,0.91,5,226,5,0,0,"1","left"
"6346",0.1,0.95,6,244,5,0,0,"1","left"
"6347",0.36,0.56,2,132,3,0,0,"1","left"
"6348",0.11,0.94,6,286,4,0,0,"1","left"
"6349",0.81,0.7,6,161,4,0,0,"1","left"
"6350",0.43,0.54,2,153,3,0,0,"1","left"
"6351",0.9,0.98,4,264,6,0,0,"1","left"
"6352",0.76,0.86,5,223,5,1,0,"1","left"
"6353",0.43,0.5,2,135,3,0,0,"1","left"
"6355",0.09,0.77,5,275,4,0,0,"1","left"
"6356",0.45,0.49,2,149,3,0,0,"2","left"
"6357",0.09,0.87,7,295,4,0,0,"0","left"
"6358",0.11,0.97,6,277,4,0,0,"1","left"
"6359",0.11,0.79,7,306,4,0,0,"1","left"
"6360",0.1,0.83,6,295,4,0,0,"1","left"
"6361",0.4,0.54,2,137,3,0,0,"1","left"
"6363",0.39,0.56,2,142,3,0,0,"0","left"
"6364",0.45,0.54,2,140,3,0,0,"0","left"
"6366",0.79,0.59,4,139,3,0,1,"0","left"
"6367",0.84,0.85,4,249,6,0,0,"0","left"
"6369",0.11,0.87,6,305,4,0,0,"0","left"
"6372",0.37,0.57,2,130,3,0,0,"0","left"
"6373",0.1,0.79,6,291,4,0,0,"0","left"
"6375",0.89,1,5,246,5,0,0,"0","left"
"6376",0.42,0.48,2,143,3,0,0,"0","left"
"6378",0.09,0.83,6,255,4,0,0,"0","left"
"6379",0.37,0.51,2,155,3,0,0,"0","left"
"6380",0.1,0.77,6,265,4,0,0,"0","left"
"6381",0.1,0.84,6,279,4,0,0,"0","left"
"6382",0.11,0.97,6,284,4,0,0,"0","left"
"6383",0.9,1,5,221,6,0,0,"1","left"
"6384",0.38,0.52,2,154,3,0,0,"1","left"
"6385",0.36,0.52,2,147,3,0,0,"1","left"
"6386",0.42,0.46,2,150,3,0,0,"1","left"
"6387",0.09,0.94,7,267,4,0,0,"1","left"
"6388",0.43,0.52,2,158,3,0,0,"1","left"
"6389",0.24,0.46,7,224,5,0,0,"1","left"
"6390",0.91,1,4,257,5,0,0,"1","left"
"6392",0.71,0.87,3,177,4,0,0,"1","left"
"6394",0.43,0.47,2,144,3,0,0,"1","left"
"6395",0.09,0.85,6,289,4,0,0,"2","left"
"6396",0.43,0.52,2,160,3,0,0,"0","left"
"6397",0.9,0.96,4,258,5,0,0,"1","left"
"6398",0.84,1,5,234,5,0,0,"1","left"
"6399",0.37,0.48,2,137,3,0,0,"1","left"
"6400",0.86,0.68,5,263,2,0,0,"1","left"
"6401",0.11,0.84,6,251,4,0,0,"0","left"
"6402",0.37,0.57,2,133,3,0,0,"0","left"
"6403",0.4,0.46,2,132,3,0,0,"0","left"
"6405",0.4,0.46,2,135,3,0,0,"0","left"
"6406",0.75,1,4,216,6,0,0,"0","left"
"6407",0.11,0.84,6,300,5,1,0,"0","left"
"6408",0.46,0.49,2,138,3,0,0,"0","left"
"6409",0.11,0.92,6,260,4,0,0,"0","left"
"6410",0.38,0.49,2,132,3,0,0,"0","left"
"6412",0.09,0.82,6,250,4,0,0,"0","left"
"6413",0.37,0.45,2,151,3,0,0,"0","left"
"6414",0.1,0.83,6,292,4,0,0,"0","left"
"6415",0.38,0.57,2,140,3,0,0,"0","left"
"6416",0.9,1,5,221,5,0,0,"0","left"
"6417",0.44,0.51,2,138,3,0,0,"0","left"
"6418",0.36,0.5,2,132,3,0,0,"0","left"
"6420",0.1,0.84,6,283,4,1,0,"0","left"
